stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
ARKS815,,ARKSEY SIGNAL D815,,53.5567755553256,-1.13135749598896
ARKSEYL,,ARKSEY LOOP,,53.5463218973488,-1.13522564956911
ARKW,ARW,ARKLOW,,52.79388,-6.15992
ARLEY,,ARLEY,,,
ARLON,,ARLON,,,
ARLSCAD,,CADWELL,,51.9768667190502,-0.271339974485494
ARLSEY,ARL,Arlesey Rail Station,,52.02603126054,-0.26631975935
ARMADLE,,SKYE (ARMADALE),,57.0618772295519,-5.89409785986145
ARMDALE,ARM,Armadale (W Lothian) Rail Station,,55.88570975781,-3.69541259893
ARMITAG,,ARMITAGE JN,,52.7456422184336,-1.88307277596609
ARMLJCN,,ARMLEY JUNCTION,,53.7974354522768,-1.57373470696164
ARMTHWT,AWT,Armathwaite Rail Station,,54.80946514572,-2.77207104301
ARNSIDE,ARN,Arnside Rail Station,,54.20272857701,-2.82824144558
ARPLEYJ,,WARRINGTON ARPLEY,,53.3854849472187,-2.59676118763853
ARPLEYS,,ARPLEY SIDINGS,,53.3854125334877,-2.59741139087146
ARPLHOL,,ARPLEY,,53.3826132618459,-2.60193151089018
ARPLSHS,,ARPLEY H.S.,,53.3854125334877,-2.59741139087146
ARPLYFA,,WARRINGTON FUELLING POINT,,53.3826176759595,-2.60190741504071
ARPNRD,,WARRINGTON ARPLEY NC RDS,,53.3828332343669,-2.60131606179285
ARRAM,ARR,Arram Rail Station,,53.88434367979,-0.42657005177
ARUN50,,ARUNDEL SHUNT SIG.50,,50.848883140753,-0.545580535112797
ARUN999,,DO NOT USE,,,
ARUNDEL,ARU,Arundel Rail Station,,50.84821482762,-0.54617421767
ARUNDLJ,XXA,ARUNDEL JUNCTION,,50.8274271089834,-0.564420994004919
ARUNLRD,ARZ,ARUNDEL LONDON ROAD,,,
ASBRDGE,,ASH BRIDGE JN,,53.4253286101298,-2.16812355048977
ASCO237,,ASCOT SIGNAL BEF2237,,51.4032445,-0.6650986
ASCO238,,ASCOT SIGNAL BEF2238,,51.4069107,-0.6815722
ASCO501,,ASCOT SIGNAL F501,,51.4045621711349,-0.669653249568314
ASCO504,,ASCOT SIGNAL F504,,51.4064714705277,-0.679437942511217
ASCO506,,ASCOT SIGNAL F506,,51.4068783602282,-0.681183188643983
ASCODS,,ASCOT DOWN SIDING,,51.4056375498042,-0.67403597693352
ASCOT,ACT,Ascot Rail Station,,51.40624365202,-0.6758331694
ASCTUWD,AUW,Ascott-under-Wychwood Rail Station,,51.86734078069,-1.56405264014
ASFDMSX,AFS,Ashford (Surrey) Rail Station,,51.43650719705,-0.46807091587
ASFIELD,ASF,Ashfield Rail Station,,55.88892180962,-4.24921411534
ASFRDBY,,ASFORDBY COLLIERY,,52.7681281303916,-0.931007150394717
ASHBAWS,,ARDWICK WEST SIDINGS,,53.4713615368226,-2.21245131223041
ASHBEWS,,ASHBURYS (DBC),,53.4711042,-2.1841747
ASHBFHH,,ASHBURYS LAFARGE,,53.4710749601257,-2.18394168998355
ASHBGBR,,ASHBURYS TARMAC GBRF,,53.4702384,-2.1827966
ASHBREJ,,ASHBURYS EAST JUNCTION,,53.4718129300461,-2.19547111079201
ASHBRSB,,ASHBURYS S.B.,,53.4718212640836,-2.19547524998893
ASHBRSY,,ASHBURYS S.S,,53.4711202202963,-2.18417351625763
ASHBRWJ,,ASHBURYS WEST JUNCTION,,53.4717758896874,-2.19758255664578
ASHBRYS,ABY,Ashburys Rail Station,,53.47163781038,-2.19443633042
ASHC453,,ASHCHURCH SIGNAL G453,,51.9942237257539,-2.10872638396343
ASHCGBF,,ASHCHURCH MOD GBRF,,52.0034871097379,-2.10170704404327
ASHCHRC,ASC,Ashchurch for Tewkesbury Rail Station,,51.99890403964,-2.10875994357
ASHCMOD,,ASHCHURCH - MOD (ARMY),,52.0010669130818,-2.10599312169949
ASHCWGF,,ASHCHURCH WAR DEPT. G.F.,,51.9947852400863,-2.10862618040425
ASHCWTF,,ASHCHURCH WAR DEPT GF,,51.9947822569792,-2.1086308144925
ASHD,AHD,Ashtead Rail Station,,51.31787379401,-0.30757168547
ASHF119,,ASHFORD SIGNAL AD2119,,51.1531505610277,0.859238231239374
ASHF661,,ASHFORD SIGNAL 661,,51.1475370170652,0.860750477984776
ASHF871,,ASHFORD SIGNAL AD871,,,
ASHF878,,ASHFORD SIGNAL AD878,,,
ASHFAJN,,ASHFORD A JUNCTION,,51.1510289532474,0.860155426495103
ASHFCEJ,XIE,ASHFORD EAST JN (CTRL),,51.1309227684436,0.90008196788397
ASHFCR,,ASHFORD CRANE DEPOT,,51.1374001618365,0.886245088531236
ASHFCWJ,XIW,ASHFORD WEST JN (CTRL),,51.1543469039948,0.853862120113945
ASHFDNS,,ASHFORD DOWN SIGINGS,,51.1416049154239,0.879462096650084
ASHFDYW,,ASHFORD DOWN YD WASHER RD,,51.1407536466285,0.88734082748288
ASHFE91,,SIGNAL U E 91,,,
ASHFEBS,,ASHFORD EAST BERTHING SIDINGS,,51.139600844337,0.881264567983002
ASHFEJN,,ASHFORD EAST JUNCTION,,51.1400429963223,0.881739317333232
ASHFEUP,,ASHFORD UP EAST SIDINGS,,,
ASHFKCY,,ASHFORD DN YD CNTB END,,51.1433003968898,0.889535923258634
ASHFKDY,,ASHFORD DOWN YARD,,51.1415246743811,0.87961025732773
ASHFKGR,,GUSSETT ROAD,,51.148863426148,0.861898375760999
ASHFKI,,ASHFORD INTL(CIV,,51.1445945891358,0.875111026221235
ASHFKPD,,Ashford P.a.d.,,51.144104,0.8877042
ASHFKWY,,ASHFORD WEST YARD,,,
ASHFKY,AFK,Ashford International Rail Station,,51.14370585721,0.87619737944
ASHFKYD,,ASHFORD SHUNTERS,,,
ASHFLCS,,ASHFORD LOCO SIDINGS,,,
ASHFTEL,,ASHFORD TELESALES,,,
ASHFTMP,,ASHFORD TAMPER SIDINGS,,51.1402093,0.8818457
ASHFTS,,ASHFORD TAMPER SIDING,,,
ASHFUPS,,ASHFORD UP SIDINGS,,51.1405990471649,0.878480258937174
ASHFWJN,,ASHFORD WEST JUNCTION,,51.1471517236308,0.864471522829437
ASHFWRD,,ASHFORD WASHER ROAD,,,
ASHFWS,,ASHFORD WORKS SIDINGS,,,
ASHGTN,,ASHINGTON,,55.1819474842764,-1.57285276782567
ASHGTNJ,,ASHINGTON SIGNAL BOX,,55.1836624894129,-1.57325903494208
ASHH,ASH,Ash Rail Station,,51.24959731625,-0.71280538722
ASHH331,,ASH SIGNAL GD 1331,,51.2491004040348,-0.711325189756683
ASHIMGB,,ASHTON IN MAKERFLD KS GBRF,,53.4911364282686,-2.60332009805081
ASHIMKS,,ASHTON-IN-MAKERFIELD K.S.,,53.490842678673,-2.60333593302172
ASHIMSB,,ASHTON-IN-MAKERFIELD,,53.4908273,-2.6033366
ASHJ192,,Ashton Jn Sig. 2192,,51.4464035,-2.6257268
ASHJ335,,ASHTON JN SIGNAL BL2192,,51.4412870604991,-2.62537651699356
ASHJGAT,,BRISTOL ASHTON GATE,,51.4397205,-2.6242452
ASHJN,,ASHTON JUNCTION,,51.4400534835327,-2.62456650559179
ASHJNCE,,WIMU CM CIVILS ASHTON GATE,,51.439751231573,-2.62424669952536
ASHLEY,ASY,Ashley Rail Station,,53.35572365976,-2.34146042588
ASHONUL,AHN,Ashton-under-Lyne Rail Station,,53.49127288532,-2.09431227099
ASHTMNJ,,ASHTON MOSS NORTH JUNCTION,,53.492135389413,-2.11232983363092
ASHUBUS,,ASHURST BALD FACED STAG,,51.1295545730401,0.15234845336774
ASHUJN,,ASHURST JN,,51.10979,0.1727515
ASHURST,AHS,Ashurst (Kent) Rail Station,,51.12866279737,0.15265220319
ASHV408,,ASH VALE SIGNAL WK408,,51.2748718649436,-0.719350383833275
ASHVALE,AHV,Ash Vale Rail Station,,51.2722469404,-0.72164850871
ASHWELC,AWM,Ashwell & Morden Rail Station,,52.03077214672,-0.10978883668
ASHYDN,,ASHLEY DOWN,,51.4779337770156,-2.57736297848935
ASKAM,ASK,Askam Rail Station,,54.18892963805,-3.20451119051
ASKAM6,,ASKAM SIGNAL AM6,,54.1904637829093,-3.20501175926176
ASKRNLC,,NORTON LEVEL CROSSING,,53.6312494782826,-1.16146194373039
ASLCKTN,ALK,Aslockton Rail Station,,52.95154976132,-0.89809752325
ASLYBJN,,ASTLEY BRIDGE JUNCTION,,53.5886722961304,-2.41724203450081
ASPLEYG,APG,Aspley Guise Rail Station,,52.02123684616,-0.63233442292
ASPTBRA,,BRAYTON,,54.7808495207815,-3.29859779639822
ASPTRIA,ASP,Aspatria Rail Station,,54.75895619255,-3.33187360253
ASTLEY,,ASTLEY,,53.4707342381739,-2.44847291913867
ASTO65,,ASTON SIGNAL SB4619,,52.5017396387119,-1.86730774113361
ASTON,AST,Aston Rail Station,,52.50423065769,-1.87193353804
ASTOSTJ,,ASTON SOUTH JN,,52.5032283604437,-1.87105733547172
ATADALE,ATT,Attadale Rail Station,,57.39503655976,-5.45557705188
ATHERTN,ATN,Atherton Rail Station,,53.5291438805,-2.4789719932
ATHH,,ATH SNCB,,,
ATHLNEY,,ATHELNEY CROSSING,,51.0534718221827,-2.94171831303573
ATHRSTN,ATH,Atherstone Rail Station,,52.57897120193,-1.55281130806
ATLB431,,ATTLEBOROUGH JN SIG RN3431,,52.5083349635101,-1.44644951650096
ATLB533,,ATTLEBOROUGH JN SIG RN9533,,52.5083349635101,-1.44644951650096
ATLBRJN,,ATTLEBOROUGH SOUTH JN,,52.5083177871869,-1.44645444469651
ATLBRNJ,,ATTLEBOROUGH NORTH JN,,52.5130310773922,-1.44907348257174
ATLBSHI,,SHILTON,,52.4556024072191,-1.40840040326544
ATNBRO,ATB,Attenborough Rail Station,,52.90621295338,-1.23141548016
ATNBROJ,,ATTENBOROUGH JUNCTION,,52.8973033821241,-1.24613237512811
ATTLBON,ATL,Attleborough Rail Station,,52.51454794364,1.02234774572
ATTRCLF,,ATTERCLIFFE ROAD,,,
ATTRCLI,ATE,ATTERCLIFFE,,53.3922997,-1.4299515
ATTREWS,,ATTERCLIFFE SHEFFIELD,,53.4009102880353,-1.43736823216472
ATTRFHH,,ATTERCLIFFE SIDINGS,,53.4008969672532,-1.43738075401596
ATTRGBR,,ATTERCLIFFE SDGS GBRF,,53.4008969672532,-1.43738075401596
ATTRMGS,,MARPLE & GILLOTT,,53.4008810295418,-1.43739938860527
ATTSTEM,,ATTERCLIFFE STONE TEML D&C,,53.3950138543117,-1.43984028051881
AUCHAR6,,AUCHTERARDER SIG AR6,,56.2909967,-3.6872105
AUCHTDR,,AUCHTERARDER SB,,56.2899544,-3.6914413
AUCHTER,,AUCHTERARDER,,56.2899605600524,-3.69142748643136
AUDLEYE,AUD,Audley End Rail Station,,52.00443983957,0.20730569075
AULDGTH,,AULDGIRTH,,55.1605515759,-3.70330067617165
AULNOYE,,AULNOYE  (FRANCE),,,
AVEBRED,,AVEBURY BUS,,51.4280118687527,-1.85323010970546
AVIEA29,,AVIEMORE SIGNAL HA313,,57.1841588517577,-3.8304930666439
AVIEDRS,,AVIEMORE DOWN REFUGE SIDING,,57.1917669542174,-3.82778951463284
AVIEMRE,AVM,Aviemore Rail Station,,57.18851180144,-3.82886717842
AVIEMRS,,AVIEMORE (SPEYSIDE),,57.1914808520529,-3.82758123832143
AVIESGB,,AVIEMORE (SPEYSIDE) GBRF,,57.1927586170421,-3.82671788534174
AVIEURS,,AVIEMORE UP REFUGE SIDING,,57.1869092315747,-3.82865042161696
AVIGCMT,AVI,AVIGNON,,43.933047,4.7938161
AVIGVIL,AVI,Avignon Ville,,43.9413409,4.8056841
AVNCLFF,AVF,Avoncliff Rail Station,,51.3396508457,-2.28132527867
AVON4,,AVONMOUTH SIGNAL SA4,,51.5024254031549,-2.70129804045515
AVONADV,,AVONMOUTH (ADVENZA),,51.515785793808,-2.69531181412901
AVONBEN,,AVONMOUTH BENNETS SIDING,,51.5178196120151,-2.69548866475082
AVONBFH,,AVONMOUTH BENNETS SDG,,51.5142837,-2.6982178
AVONBGB,,AVONMOUTH BENNETS GBRF,,51.5163818,-2.696477
AVONBHF,,Avonmouth BHT Fastline,,51.5239942,-2.6898288
AVONBHT,,AVONMOUTH (B.B.H.T.),,51.5175409720138,-2.69208348902859
AVONCOL,,AVONMOUTH COAL SILO (COLAS),,51.5110807724068,-2.696709459203
AVONCT,,AVONMOUTH CTR TERMINAL EWS,,51.5153393971823,-2.70061406549407
AVONDKJ,,AVONMOUTH DOCK JN,,51.4999000932773,-2.69902101965088
AVONGBR,,AVONMOUTH WEST WHARF GBRF,,51.5131992386086,-2.70056468725419
AVONHAN,,AVONMOUTH HANSONS SIDING,,51.5188397911841,-2.69432077138827
AVONHFH,,AVONMOUTH HANSON AGG. (FH),,51.5239945,-2.6897656
AVONHGB,,AVONMOUTH HANSON SDG GBRF,,51.5144865,-2.6980354
AVONILS,,AVONMOUTH ENTERPRISE,,51.5178188,-2.6954965
AVONMCM,,AVONMOUTH CHITTENING PBA,,51.529065825213,-2.67676681145394
AVONMTH,AVN,Avonmouth Rail Station,,51.50036215509,-2.69946610827
AVONNP2,,AVONMOUTH NATIONAL PWR SILO 2,,51.5104948897906,-2.69685600779169
AVONNPT,,AVONMOUTH NATIONAL PWR SILO 1,,51.5105031646576,-2.69692656155411
AVONRCK,,AVONMOUTH ROCKINGHAM ROAD,,51.5269817,-2.6769688
AVONWFH,,AVONMOUTH WEST WARF (FHH),,51.5150954236848,-2.70102245495321
AVONWWF,,AVONMOUTH NO. 5 WHARF EWS,,51.5151048321313,-2.70101335744759
AWRE,,AWRE L.C.,,51.7627631072088,-2.44823698904781
AXMNSEJ,,AXMINSTER EAST JUNCTION,,50.7943616887118,-2.98841787823536
AXMNSSA,,AXMINSTER STATION APP BUS STOP,,,
AXMNSTR,AXM,Axminster Rail Station,,50.77927120095,-3.00472309727
AXMNSTS,,AXMINSTER,,50.7790269044158,-3.00557623636969
AXMNSWJ,,AXMINSTER WEST JUNCTION,,50.7645246159525,-3.03014143693547
AYLESFD,AYL,Aylesford Rail Station,,51.301317844,0.46617068355
AYLS302,,AYLESBURY SIG ME302,,51.8204296,-0.8363783
AYLS792,,AYLESBURY SIG ME792,,51.8145896627515,-0.817898516724506
AYLSBCH,,AYLESBURY BRANCH SDG,,51.813436792036,-0.814127881809682
AYLSBRS,,AYLESBURY (SIDINGS 1-7),,51.8105922526618,-0.808690701376067
AYLSBRY,AYS,Aylesbury Rail Station,,51.81389057916,-0.81509590543
AYLSCCD,,NCB CCD,,51.8126769948251,-0.812419802426271
AYLSDMU,,AYLESBURY D.M.U. DEPOT,,51.8105922526618,-0.808690701376067
AYLSNL,,AYLESBURY NORTH LOOP,,51.8189521124078,-0.832662702263215
AYLSPWY,AVP,Aylesbury Vale Parkway Rail Station,,51.83115901817,-0.86018234228
AYLSVJN,,AYLESBURY VALE JUNCTION,,51.830579525361,-0.859304032428015
AYLSWAD,,WADDESDON MANOR,,51.8421420333989,-0.920014941726779
AYNH501,,AYNHO 501,,51.9942576393582,-1.2781307452506
AYNH502,,AYNHO SIG BS5002,,51.9942620509864,-1.27811432908262
AYNHOJ,XAN,AYNHO (CLOSED),,51.99891328242,-1.28025815641854
AYNHPKJ,,AYNHO PARK JUNCTION,,51.9870688260315,-1.27292903791801
AYNHUGL,,AYNHO UP GOODS LOOP,,51.9930948571473,-1.27838067891521
AYRR,AYR,Ayr Rail Station,,55.45814202618,-4.62587561471
AYRR335,,SIG. PA 335,,55.4727843267494,-4.61295665624205
AYRR853,,AYR SIG. PA853,,55.4652300910349,-4.62103357128383
AYRR858,,Ayr Sig. 858,,55.4652284,-4.6210466
AYRR859,,AYR SIG 859,,55.4528537173509,-4.62642031942654
AYRRABP,,ABP,,55.4722084959498,-4.63468423067126
AYRRCSD,XAR,AYR CARRIAGE CLEANING,,55.455681671729,-4.62798462242234
AYRRFHH,,AYR HARBOUR FHH,,55.4722503821225,-4.63450876554908
AYRRHBR,,AYR HARBOUR,,55.4722084959498,-4.63468423067126
AYRRSTE,,DISTRICT ENGINEER S&TE,,55.540543356281,-4.62278861807419
AYRRTMD,XAY,Ayr Depot,,55.4711044,-4.6232723
AYRRWRD,,AYR WAGON REPAIR DEPOT,,55.4709143472496,-4.62340899257574
AYSHMS,,AYLSHAM SOUTH,,,
BABWTHL,,BABWORTH LOOP,,53.3120196824097,-0.958002516545063
BACHE,BAC,Bache Rail Station,,53.20878566244,-2.89167004578
BADMTN,,BADMINTON,,51.5302038,-2.2754788
BAGE,BNA,Burnage Rail Station,,53.42116681578,-2.21567811439
BAGLYFJ,,BAGULEY FOLD JUNCTION,,53.4924214183469,-2.18702894036323
BAGMTLK,,BAGULEY MTLK,,53.396585101679,-2.29321314539429
BAGSHOT,BAG,Bagshot Rail Station,,51.36436751968,-0.68866191091
BAGWDES,,DESFORD,,52.6327785693478,-1.28223916434357
BAGWJRS,,BAGWORTH JN REFUGE SDGS,,52.6885680489893,-1.35041970147301
BAGWKM,,KIRBY MUXLOE,,52.6279930572358,-1.23125748984756
BAGWTHJ,,BRITCOAL BAGWORTH COLLIERY,,52.6909644238977,-1.34966645803441
BAILDON,BLD,Baildon Rail Station,,53.85022428912,-1.75363618902
BAISIEU,,BAISIEUX  (FRANCE),,,
BAKECH,,CHATSWORTH HOUSE,,53.229372,-1.6109684
BAKEWEL,BKZ,BAKEWELL (BUXTON ROAD),,53.2134458,-1.6750704
BALA,BAZ,BALA (BUS CONNECTION),,,
BALCMTJ,,BALCOMBE TUNNEL JUNCTION,,51.0827335088998,-0.160714490317352
BALCOMB,BAB,Balcombe Rail Station,,51.0555216567,-0.13693367765
BALD242,,BALDOCK SIGNAL K242,,51.9868698,-0.2054371
BALDOCK,BDK,Baldock Rail Station,,51.99287120941,-0.18756367372
BALHAM,BAL,Balham Rail Station,,51.44322487289,-0.15242441575
BALHJN,,BALHAM JN,,51.441912,-0.1466807
BALISTN,BIO,Baillieston Rail Station,,55.84450099237,-4.11369840014
BALLOCH,BHC,Balloch Rail Station,,56.00293367261,-4.5834854062
BALMOSS,BSI,Balmossie Rail Station,,56.47456561313,-2.83895577579
BALSHWL,,BALSHAW LANE,,53.6496071391646,-2.66876634966399
BAMFORD,BAM,Bamford Rail Station,,53.33899974575,-1.68908172623
BANAVIE,BNV,Banavie Rail Station,,56.84330826717,-5.09542558529
BANG37,,BANGOR SIG. BR37,,53.2218445229763,-4.13238517805403
BANGB32,,BANGOR SIG BR32,,53.2236339,-4.1397263
BANGOR,BNG,Bangor (Gwynedd) Rail Station,,53.22228257233,-4.13587993187
BANGRCS,,BANGOR C.S.,,53.2224721257831,-4.1357008581197
BANGRTC,,CASTLE CEMENT,,53.2226632617191,-4.13712810253897
BANSBUS,,BANSTEAD,,51.3299761028708,-0.214372572433803
BANSTED,BAD,Banstead Rail Station,,51.32934884567,-0.21315885243
BARA275,,BARASSIE JN SIGNAL 275,,55.5614703528781,-4.65072931739917
BARACE,,CE BARASSIE,,55.5526610676283,-4.64908217434894
BARADPL,,BARASSIE JN D.P.L.,,55.5534615271666,-4.65343749933821
BARAFHH,,BARASSIE YARD FHH,,55.5529157958608,-4.64871869394522
BARAGBR,,BARASSIE YARD GBRF,,55.5571180592484,-4.65038984882091
BARASCP,,CE TIP (SHEWALTON),,55.5798306093097,-4.62612274823153
BARASIE,BSS,Barassie Rail Station,,55.56105870797,-4.65113849796
BARASIJ,,BARASSIE JN,,55.5601555871386,-4.65099448682646
BARAUGL,,BARASSIE JN U.G.L.,,55.5535105001193,-4.65367102463175
BARAYRD,,BARASSIE FLHH SDGS 3 & 4,,55.5570877343254,-4.65037272208444
BARCEMR,,BARCELONA EL MORROT,,,
BARDFHH,,BARDON HILL QUARRY FHH,,52.7104518278447,-1.34577345174863
BARDGBR,,BARDON HILL GBRF,,52.7104274728649,-1.34570331573704
BARDHBR,,BARDON HILL RS,,52.7104593448431,-1.3460544363708
BARDHGF,,BARDON HILL GROUND FRAME,,52.7104565,-1.3460652
BARDNHQ,,BARDON HILL QUARRIES,,52.713908540096,-1.33848898511929
BARDONH,,BARDON HILL,,52.710415549579,-1.3461375127889
BARELA,BAR,Bare Lane Rail Station,,54.07454140233,-2.83533041899
BARELAJ,,BARE LANE,,,
BARGOED,BGD,Bargoed Rail Station,,51.69230918463,-3.22967955711
BARGSDG,,BARGOED VIADUCT SIDINGS,,51.6946838723131,-3.23133821125926
BARH379,,BARHAM GROUND SIG C01379,,52.1074909180412,1.10038900991521
BARHAM,,TILBURY ROADSTONE BARHAM,,52.1183783913856,1.09432810302899
BARHFHH,,BARHAM FHH,,52.1183972389974,1.09430352713116
BARK103,,BARKING SIGNAL 1103,,51.5401421127124,0.0796545896878644
BARK104,,BARKING SIGNAL 1104,,51.5401421127124,0.0796545896878644
BARKADV,,Barking Advenza Freight,,51.5386081,0.0857234
BARKG1P,,BARKING NO 1 PLATFORM,,51.5401421127124,0.0796545896878644
BARKG21,,BARKING SIGNAL BK 21,,51.542731398439,0.0809327887266807
BARKG7P,,BARKING NO 7 PLATFORM TP,,51.5401421127124,0.0796545896878644
BARKGLT,ZKB,BARKING LT,,51.5398484,0.0803825
BARKING,BKG,Barking Rail Station,,51.53949471555,0.08090251386
BARKNGJ,,BARKING STATION JUNCTION,,51.5438531693114,0.0700573051878977
BARKRDN,,BARKING RIVERSIDE DOWN JN,,51.5302453,0.1116631
BARKRIV,BGV,Barking Riverside,,51.5196493017146,0.114475871727747
BARKRRJ,,RIPPLE ROAD JUNCTION,,51.5348048,0.0899623
BARKRUP,,BARKING RIVERSIDE UP JN,,51.5373754296524,0.0847494236885955
BARKUPJ,,BARKING UPNEY JUNCTION,,51.5374346750133,0.0874188251869344
BARLSOP,,BARLASTON ORCHARD PLACE,,52.9419857566909,-2.16959471559762
BARLSTN,BRT,Barlaston Rail Station,,52.942872159,-2.16811110844
BARMING,BMG,Barming Rail Station,,51.28489519974,0.47895820334
BARN090,,BARNES SIGNAL W1090,,51.4677955449023,-0.248051200675818
BARNES,BNS,Barnes Rail Station,,51.46708608626,-0.24216421148
BARO54,,BARROW-IN-FURNESS SIG 52/53/54,,54.1211240022553,-3.22924290925887
BAROSHJ,,BARROW SALTHOUSE JUNCTION,,54.108830653165,-3.20315881524605
BAROW,BIF,Barrow-in-Furness Rail Station,,54.11900014196,-3.22612033522
BAROWCS,XBF,BARROW-IN-FURNESS C.S.,,54.1217038926988,-3.23056040863591
BAROWEW,,BARROW RAMSDEN DOCK (ABP),,54.0994810049735,-3.21182505977963
BAROWHS,,BARROW FITTERS,,54.1190666391314,-3.22594984186384
BAROWOS,BWS,Barrow upon Soar Rail Station,,52.74933565016,-1.14484294012
BAROWRD,,BARROW MARINE TERMINAL,,54.0997562486413,-3.21221182704756
BAROWYD,,BARROW TERMINAL COMPLEX,,54.1218944815655,-3.23147184083884
BARR283,,BARRY SIGNAL CF7283,,51.3997625,-3.2814955
BARRABP,,BARRY DOCKS ABP (SHIPMENT),,51.4018886440657,-3.25159848698029
BARRB49,,BARRY SIGNAL B49,,51.3927610024397,-3.29299125834615
BARRBPC,,BARRY DOCKS ZEON,,51.4086757064223,-3.23693721775032
BARRCLR,,BARRY DOCKS COLAS,,51.4019637,-3.2506772
BARRDCG,,BARRY DOCKS DOW CHEMICALS,,51.4077161496292,-3.23655269030569
BARRDGL,,BARRY DOWN GOODS LOOP,,51.3927074433362,-3.29283425167987
BARRDNS,,ABP (NON SHIPMENT),,51.4025626856286,-3.26121252462927
BARRDUN,,BARRY DOCKS DUNN BROS,,51.4025626856286,-3.26121252462927
BARREWS,,BARRY DOCKS DBC,,51.4018192683795,-3.25166279716332
BARRHEX,,BARRY DOCKS HEXION,,51.4069453,-3.2293689
BARRICR,,BARRY ISLAND COLAS RAIL,,51.3933852459071,-3.27085204009492
BARRSMT,,BARRY DOCKS SAMAT TERMINAL,,51.4018800738206,-3.25161267403398
BARRY,BRY,Barry Rail Station,,51.3967826006,-3.28498436634
BARRYDK,BYD,Barry Docks Rail Station,,51.40244165557,-3.26070334809
BARRYDS,,BARRY DOWN SIDING,,51.3966606592298,-3.28465473646438
BARRYIS,BYI,Barry Island Rail Station,,51.39241342391,-3.27336341989
BARRYTR,,BARRY TOURIST RAILWAY,,51.3997413,-3.2810059
BARWHVN,BAV,Barrow Haven Rail Station,,53.69742091892,-0.39295515945
BASCSDG,,BASCHURCH,,52.7988843071,-2.8478132683163
BASEL,,BASEL,,,
BASESGG,,BASEL SBB GB GTI,,,
BASFORD,,BASFORD,,52.9814701855295,-1.17797892581376
BASILDN,BSO,Basildon Rail Station,,51.56810648734,0.4567889653
BATABAL,BBL,Bat & Ball Rail Station,,51.2897607812,0.19422757424
BATHBUS,,BATH BUS STATION,,51.3781105733697,-2.35483596368881
BATHGSL,,BATH GOODS LOOP,,51.3783256661951,-2.37207304821931
BATHRTS,,Bath A.C.C. R.T.S.,,51.3781906,-2.3719651
BATHSDG,,BATH SIDINGS,,51.3783360802049,-2.37217061181968
BATHSPA,BTH,Bath Spa Rail Station,,51.37768623236,-2.35701815017
BATLEY,BTL,Batley Rail Station,,53.70994134066,-1.6229524536
BATLYEJ,,BATLEY EAST JUNCTION,,,
BATR571,,BATTERSEA REVRSIBLE GPL571,,51.4775335,-0.1430018
BATRPHS,,BATTERSEA PIER SIDINGS,,51.478641716799,-0.144171503967662
BATRSH,,BATTERSEA PIER STAFF HALT,,51.478641716799,-0.144171503967662
BATRSPJ,,BATTERSEA PIER JN,,51.4831678628187,-0.147420208173243
BATRSPK,BAK,Battersea Park Rail Station,,51.47695975247,-0.14753343958
BATRSYD,,BATTERSEA YARD,,51.478641716799,-0.144171503967662
BATT2XO,,BATTLE NO 2 XOVER,,50.9126472700713,0.494817289733531
BATTLE,BAT,Battle Rail Station,,50.91291557408,0.49470289462
BAYF891,,PONSBOURNE TUNNEL SIG K891,,51.7289638,-0.1065974
BAYF894,,PONSBOURNE TUNNEL SIG K894,,51.7537477,-0.0962599
BAYFORD,BAY,Bayford Rail Station,,51.75771642993,-0.09560993933
BAYHORS,,BAY HORSE,,53.968487847991,-2.77380595708695
BBGHGL,,BARTON & BROUGHTON,,53.8181468034325,-2.73770267575575
BBGHR,,Barton & Broughton,,53.8210958,-2.7382309
BCHBKFM,,BEECHBROOK FARM,,51.1782270533945,0.837230265094903
BCHGRV,BCG,Birchgrove Rail Station,,51.52155619109,-3.20185323367
BCKFOOT,,BECKFOOT,,,
BCKJN,XUK,BUCKLAND JUNCTION,,51.1375045898475,1.29185838355287
BCKLWCS,XBU,BUCKLEY WELLS CARRIAGE SDGS,,,
BCKN167,,BECKENHAM JN SIGNAL VS167,,51.4114431,-0.0336742
BCKN607,,BECKENHAM JN SIGNAL VS607,,51.411483402507,-0.0334169887280812
BCKNBUS,,BECKENHAM JUNCTION,,51.4115049323646,-0.0271324111011847
BCKNDSG,,BECKENHAM DOWN SIDINGS,,,
BCKNHMH,BEC,Beckenham Hill Rail Station,,51.42458254863,-0.01595103016
BCKNHMJ,BKJ,Beckenham Junction Rail Station,,51.41103510697,-0.02581274155
BCKNMJC,BKJ,Beckenham Junction Rail Station,,51.41117353191,-0.02602248016
BCKNSPR,,BECKENHAM SPUR,,51.4115133,-0.0300276
BCKW530,,BLACKWATER SIGNAL WM530,,51.3363738,-0.7849656
BCKWATR,BAW,Blackwater Rail Station,,51.3315815812,-0.77674093582
BCKY,BCK,Buckley Rail Station,,53.16303579963,-3.05592567548
BCNGNOS,BCH,Birchington-on-Sea Rail Station,,51.37749259491,1.30140859632
BCNSFLD,BCF,Beaconsfield Rail Station,,51.61129123735,-0.64382219785
BCNSWHI,,WHITEHOUSE TUNNEL,,51.6072069402234,-0.683248938067403
